"subject" "activity" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-min()-X" "tBodyAcc-min()-Y" "tBodyAcc-min()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-min()-X" "tGravityAcc-min()-Y" "tGravityAcc-min()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-min()-X" "tBodyAccJerk-min()-Y" "tBodyAccJerk-min()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-min()-X" "tBodyGyro-min()-Y" "tBodyGyro-min()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-min()-X" "tBodyGyroJerk-min()-Y" "tBodyGyroJerk-min()-Z" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-min()-X" "fBodyAcc-min()-Y" "fBodyAcc-min()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-min()-X" "fBodyAccJerk-min()-Y" "fBodyAccJerk-min()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-min()-X" "fBodyGyro-min()-Y" "fBodyGyro-min()-Z" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
5 "WALKING" -0.294098534232143 0.0767484028053571 -0.45702143625 0.217721157857143 0.0633526584285714 0.5405972175 -0.979348381428571 -0.961585474821429 -0.964580803928571 0.984596124464286 -0.08291376875 -0.00396968889285714 -0.302891024625 -0.0910397428607143 -0.612895318571429 0.293042583160714 0.161198214267857 0.603202448035714 -0.490877497857143 -0.504622029821429 -0.318700615178571 0.440651565357143 0.593991615892857 0.247146394910714 -0.357681403285714 -0.57143812375 -0.157682543983929 0.456006908571429 0.698495649464286 0.408690196071429 -0.377178733392857 -0.5556687875 -0.377178733392857 -0.5556687875 -0.282242276785714 -0.610609401964286 -0.492176823571429 -0.569183217357143 -0.48919974625 -0.62786045875 -0.297517355196429 0.0426026830839286 -0.483059957321429 -0.697702895535714 -0.744510741071429 -0.8762921075 -0.3213903195 -0.0545213604089286 -0.633429995714286 -0.776224184953571 -0.747614729821429 -0.803568679107143 -0.529392790178571 -0.502683380535714 -0.420367075178571 -0.873288972857143 -0.890951800892857 -0.822918243571429 -0.519636926071429 -0.820312625178571 -0.305685376071429 -0.625504449821429 -0.589741506785714 -0.802687874464286 -0.455665300892857 -0.735003014642857
6 "WALKING" -0.296538717368421 0.164213884996491 -0.504324207192982 0.0360363454 -0.00267426764912281 0.502277692105263 -0.977779896491228 -0.964248568070175 -0.957205025789474 0.970355325614035 -0.194814752807018 0.0262017344438596 -0.132784766936842 0.00808897373684211 -0.575777466491228 -0.168990777431579 0.125032482184211 0.490419332087719 -0.446020952631579 -0.331702267894737 -0.383139334736842 0.421580217719298 0.535255141403509 0.273341720192982 -0.18260093354386 -0.416390246140351 -0.166684422233333 0.328181764 0.463406579824561 0.211481273807018 -0.266734167368421 -0.686470936140351 -0.266734167368421 -0.686470936140351 -0.0706029648421053 -0.58385234877193 -0.36560291677193 -0.479379337368421 -0.364708342315789 -0.483519873196491 -0.34522769 0.101699642168947 -0.550474621754386 -0.698610669929825 -0.667292250526316 -0.878642625087719 -0.19269469414386 0.0314450678263158 -0.608624354210526 -0.731905239649123 -0.642726699894737 -0.816289360701754 -0.515323854385965 -0.332008706842105 -0.512209233508772 -0.866946756140351 -0.797508945964912 -0.806838830175439 -0.421683093508772 -0.764432960877193 -0.0964999702982456 -0.544015358087719 -0.510648322631579 -0.754391860175439 -0.408078906482456 -0.674310188929825
7 "WALKING" -0.327243240701754 -0.0772618561052631 0.159631283261403 0.338173967719298 0.0478144313157895 -3.32640982456149e-05 -0.979851271403509 -0.969404155087719 -0.952159770526316 0.945493292631579 -0.13910035177193 -0.169969661697544 -0.346026226140351 -0.0547448948245614 -0.149488514397895 0.107450453 0.230911092045614 0.0631328600333333 -0.503313517017544 -0.23109830545614 -0.396013535263158 0.402533469719298 0.424961334385965 0.377161457017544 -0.21166729682807 -0.174136410738596 -0.458302971403509 0.152626904969474 0.23882200522807 0.513736883157895 -0.198554708385965 -0.564886595789474 -0.198554708385965 -0.564886595789474 -0.027557329277193 -0.547244694526316 -0.19828316695614 -0.6609882 -0.0953401161070176 -0.558487156368421 -0.322034908070175 -0.143721823263158 0.133316828089298 -0.729784795438597 -0.777861398070175 -0.77781418754386 -0.365314790947368 -0.0431917460807018 -0.190751539207018 -0.819501085964912 -0.703734016842105 -0.545059023614035 -0.563615256666667 -0.290859379017544 -0.463270018245614 -0.877286740526316 -0.722144346666667 -0.848797174210526 -0.351706780526316 -0.763725672982456 -0.022138358 -0.465391878421053 -0.343894914947368 -0.606143393382456 -0.0841663774087719 -0.575705788049123
8 "WALKING" -0.173605736002083 0.380782052708333 -0.1420885318125 0.138025851416667 -0.24669352425 0.306305331958333 -0.974752050208333 -0.956781505625 -0.956640104791667 0.924855462083333 -0.199899088333333 -0.19568076785 -0.2586886278125 0.233987544458333 -0.383200596479167 0.293593904254167 0.162082997716667 0.349312159541667 -0.1992097184375 -0.2119972775 -0.0754447842395833 0.31727340825 0.497598018958333 0.1951625568125 -0.2460827504375 -0.428055700208333 -0.388446971666667 0.433932811458333 0.636625160416667 0.559401104791667 -0.1804072826 -0.657027362708333 -0.1804072826 -0.657027362708333 -0.184571053979167 -0.410339266229167 -0.238746703958333 -0.384471555625 -0.502957255416667 -0.428603653083333 -0.148386858858333 0.32484493125 -0.158437341970833 -0.762595817333333 -0.63334595625 -0.80496993625 -0.271448185291667 0.315883536479167 -0.4044825094375 -0.76082394 -0.577650242727083 -0.7349539650625 -0.234252005895833 -0.1908057215 -0.1429742348125 -0.7496644685625 -0.762450406520833 -0.758394754791667 -0.360818978541667 -0.767890950833333 -0.276436130125 -0.624915529208333 -0.327459577895833 -0.7390809775 -0.581240190833333 -0.70661464625
9 "WALKING" -0.238353562692308 -0.201696960826923 -0.0579636469030769 0.225552638269231 0.312681380961538 0.237594908423077 -0.980971973653846 -0.971242423076923 -0.955523995576923 0.965118594038462 -0.0130146239615385 -0.124382961640192 -0.206733787961538 -0.276929933846154 -0.409764526153846 0.288377101673077 0.498646085384615 0.374715703461538 -0.476163506730769 -0.467054167884615 -0.265683521346154 0.436572178846154 0.600530848269231 0.244636906807692 -0.526985309038462 -0.549200228076923 -0.457881494038462 0.624212710384615 0.731142085961538 0.641311624615385 -0.37942877 -0.613354890192308 -0.37942877 -0.613354890192308 -0.317113487115385 -0.530747239692308 -0.489725811538462 -0.488924639903846 -0.599866472692308 -0.593213908326923 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.746750875173077 -0.817038113653846 -0.827363160576923 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.777471513461538 -0.72441716 -0.812328619807692 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.899205965769231 -0.799926686538462 -0.780089903846154 -0.513891953269231 -0.835505845 -0.322337536730769 -0.615508686807692 -0.562714528653846 -0.827184019423077 -0.624351923653846 -0.755628704230769
10 "WALKING" -0.178709734396226 -0.0227431651698113 -0.395645072075472 -0.00690791115283019 0.0737292091132075 0.538177417924528 -0.974435158113208 -0.971114719811321 -0.957862728301887 0.973857097358491 -0.0648407767924528 0.0466966300943396 -0.0521991013207547 0.0750804952113207 -0.511662905849057 -0.176215160943396 0.0770660408113208 0.3212986988 -0.414205475283019 -0.250853318679245 -0.174524868603774 0.451742147735849 0.53833683490566 0.207176086981132 -0.366063723207547 -0.509683327924528 -0.329079492641509 0.508765528867924 0.614871933207547 0.519484787924528 -0.185602396067925 -0.687548151886792 -0.185602396067925 -0.687548151886792 0.037608338009434 -0.595404539433962 -0.402025135660377 -0.367971218160377 -0.501027916603774 -0.452127613962264 -0.206366497226415 -0.129775706316981 -0.435304215660377 -0.682320323849057 -0.721534571698113 -0.794847327169811 -0.0791518267107547 0.0484867672264151 -0.558512650188679 -0.728967260754717 -0.521958833098113 -0.721969744716981 -0.458292932830189 -0.204392821584906 -0.273292866226415 -0.868287991320755 -0.795393387735849 -0.801528032075472 -0.370471943962264 -0.72174504490566 0.0502087634986792 -0.491822658773585 -0.499759796981132 -0.824091013396226 -0.517675799056604 -0.724276750301887
11 "WALKING" -0.422842071864407 -0.0522120750440678 -0.530626311355932 0.321210116779661 0.166621495220339 0.661462879152542 -0.98110101440678 -0.966240553559322 -0.960852684067797 0.96002647559322 -0.19251699779661 0.125602312711864 -0.428516343559322 -0.181419230254237 -0.720654731186441 0.395311884644068 0.335978303186441 0.626723809322034 -0.596346930847458 -0.499625287288136 -0.434178202542373 0.537289980847458 0.667022740338983 0.325043646779661 -0.541616397118644 -0.737993755932203 -0.551079942542373 0.64154089559322 0.824615779491525 0.726168733050848 -0.487735915084746 -0.684339151016949 -0.487735915084746 -0.684339151016949 -0.403141284745763 -0.655455902542373 -0.558362783220339 -0.671334376779661 -0.753671416101695 -0.519319374915254 -0.433703311525424 -0.0966068285372881 -0.523093394915254 -0.787067131016949 -0.765758312542373 -0.902711603728814 -0.45394304 -0.170177403123729 -0.747564612033898 -0.810634773847458 -0.704980383728814 -0.86478129 -0.623150268983051 -0.453663184067797 -0.498554639491525 -0.909837412881356 -0.859437364745763 -0.895064284067797 -0.584455992033898 -0.880127476101695 -0.41744681559322 -0.718004064745763 -0.59974543779661 -0.912715633220339 -0.773574064745763 -0.879845575423729
12 "WALKING" -0.128898533096 -0.122783290008 -0.4106060626 0.0115952981 0.1007813440008 0.4172468046 -0.97911312 -0.9646191738 -0.9502762272 0.9785608394 -0.1378289354 -0.04592970546 -0.01350661106 -0.089404968585 -0.512276838 -0.185113966864 0.270794408452 0.5021135618 -0.5462634706 -0.4494013978 -0.35017028664 0.40059730814 0.652524329 0.29219738492 -0.3908072382 -0.581290691 -0.4806421996 0.5087862144 0.655761639 0.62071552 -0.23697286882 -0.700825525 -0.23697286882 -0.700825525 -0.02028505044 -0.5680019704 -0.4132083408 -0.6100047948 -0.5488904506 -0.5816966648 -0.160707260634 -0.20851528006 -0.4521466944 -0.56956336056 -0.7779657548 -0.8571843636 -0.03105929456 -0.094056408433 -0.5314863218 -0.72904968428 -0.5967456323 -0.7532523258 -0.5931428818 -0.4437983296 -0.4222565212 -0.896942205 -0.8056546746 -0.8388062016 -0.4088962994 -0.7061693678 -0.013953908696 -0.5136349953994 -0.4948022154 -0.7972221896 -0.5649340126 -0.7033492742
13 "WALKING" -0.346980394210526 0.141866689392982 -0.220503537026316 0.210523756964912 0.0283044635263158 0.281170051126316 -0.97254492245614 -0.960899845614035 -0.948637587719298 0.922489079649123 -0.264823112982456 -0.140671612549825 -0.220910068015789 0.0565488771722807 -0.374633172105263 0.145309394 0.235554686719298 0.324252964982456 -0.376059914210526 -0.290023550315789 -0.363369948070175 0.393023429421053 0.462103508245614 0.310213399298246 -0.216812065298246 -0.35776089977193 -0.341765824491228 0.325913570701754 0.44610356845614 0.460844388245614 -0.292546377017544 -0.607092409649123 -0.292546377017544 -0.607092409649123 -0.131788528797719 -0.39973563624386 -0.253240071964912 -0.544895851052632 -0.322118379807018 -0.438096729596491 -0.353299848947368 0.0921968931052632 -0.269896395250877 -0.820823302982456 -0.765261662280702 -0.827281648368421 -0.219716159766667 0.0946741596910526 -0.406173351578947 -0.771027236649123 -0.627333483070175 -0.714830209649123 -0.435714710526316 -0.318618506122807 -0.455333900526316 -0.845445449824561 -0.724983580859649 -0.835346863508772 -0.438388953157895 -0.818744630175439 -0.113591923723684 -0.538851122947368 -0.379951835438597 -0.698607041929825 -0.349285611070175 -0.547401241315789
14 "WALKING" -0.402639098135593 -0.0536126686650847 0.0518841040022034 0.421139197288136 0.167873069152542 0.174560977735593 -0.974816884237288 -0.954455935762712 -0.947516969830508 0.817287051355932 -0.254157865932203 -0.433374681016949 -0.454497019661017 -0.344339569152542 -0.472791088644068 0.447305972033898 0.558647784576271 0.537548351864407 -0.60038822220339 -0.0148392604279661 -0.12609080020339 0.550816440677966 0.442892722033898 0.0675861296101695 -0.571759911525424 -0.536737701694915 -0.497187687966102 0.614004461355932 0.633472647627119 0.654964195423729 -0.36380562779661 -0.66467299 -0.36380562779661 -0.66467299 -0.439746918474576 -0.607424131355932 -0.201401930542373 -0.587157436559322 -0.606103313898305 -0.554867204745763 -0.395859985762712 -0.0542709972186441 0.0854892136933898 -0.760292666779661 -0.813721320338983 -0.819102327288136 -0.484797709830508 -0.353526894237288 -0.528889535084746 -0.811801998135593 -0.733423217440678 -0.760314871186441 -0.630082075932203 0.0832950551222034 -0.180232949016949 -0.918380458813559 -0.813677476440678 -0.811230103559322 -0.457490009491525 -0.853545804576271 -0.453426008983051 -0.692867827305085 -0.265504551525424 -0.803103536440678 -0.65567766220339 -0.763039442033898
15 "WALKING" -0.327961801111111 0.138912923691296 -0.518932634814815 0.19434556 -0.12299676909463 0.596963407037037 -0.978397287962963 -0.971056501481481 -0.95805876537037 0.963517700555556 -0.212571447037037 0.0677474161851852 -0.373217585 -0.0319265467387037 -0.686268420555556 0.367673531481481 0.2856513545 0.642636552592593 -0.329624620185185 -0.420865007777778 -0.48653265537037 0.361635426666667 0.609967307592593 0.378483093518519 -0.283767987222222 -0.702402935925926 -0.591668608148148 0.394370793703704 0.805648334444445 0.718986175185185 -0.323878324074074 -0.640378841851852 -0.323878324074074 -0.640378841851852 -0.310071425166667 -0.584921104074074 -0.425798469148148 -0.498135927037037 -0.63778595537037 -0.598006793148148 -0.332520626851852 0.0805646237194445 -0.537026414814815 -0.772377447592593 -0.667172561296296 -0.899272377222222 -0.411500068148148 -0.0606839140548148 -0.723051140740741 -0.763740732092593 -0.63185389667037 -0.83991284 -0.357633378703704 -0.365361208555556 -0.543997593703704 -0.868443009259259 -0.833341005925926 -0.850394049814815 -0.458344792407407 -0.834098778518519 -0.342411927851852 -0.644694858703704 -0.481750218518519 -0.869926998148148 -0.654010147222222 -0.802731917962963
16 "WALKING" -0.404692523921569 -0.314569762352941 -0.159799790235294 0.331776645490196 0.286795197058824 0.279403934431373 -0.982469595490196 -0.973784841960784 -0.961387254313726 0.940134860196078 -0.0471455697058824 -0.223872877843137 -0.396223738431373 -0.425563858627451 -0.44025821745098 0.426471719803922 0.566283269803922 0.273037185372549 -0.654171847058823 -0.612593634117647 -0.365489530588235 0.595083050980392 0.71790757627451 0.398906442352941 -0.675889722745098 -0.712237752941177 -0.571264779411765 0.745024796666667 0.785493914117647 0.737289900784314 -0.47180926745098 -0.700256188431372 -0.47180926745098 -0.700256188431372 -0.403386563921569 -0.603693706666667 -0.665078404313725 -0.632694870196078 -0.722808438431373 -0.655397874509804 -0.409070488039216 -0.354370678627451 -0.180501317941176 -0.765169065490196 -0.824852059411765 -0.804454474117647 -0.402884115098039 -0.433612657843137 -0.45663628254902 -0.78086463254902 -0.799477020392157 -0.76796698372549 -0.673741136862745 -0.61194087745098 -0.403219791372549 -0.922456765294118 -0.888752042941176 -0.871082855294118 -0.592150985098039 -0.864603258039216 -0.441447754509804 -0.68450997627451 -0.721137001568627 -0.890673218431373 -0.745726853921569 -0.829869709411765
17 "WALKING" -0.31950017295082 -0.0175797885542623 -0.265824489180328 0.310028520983607 0.133863081045902 0.44243744442623 -0.980983351639344 -0.968613202622951 -0.956903248196721 0.94159238442623 -0.160556773442623 -0.198312739016393 -0.355492635409836 -0.0935385034 -0.534303311639344 0.317662449836066 0.235174509147541 0.437595562295082 -0.47981351295082 -0.454932903934426 -0.386044435409836 0.543914439344262 0.612938536393443 0.364338529672131 -0.431296148196721 -0.560203489016393 -0.524422887377049 0.510501381311475 0.65744643295082 0.642993567377049 -0.461837866885246 -0.50440275147541 -0.461837866885246 -0.50440275147541 -0.275672786229508 -0.653649292131148 -0.522494763606557 -0.587540953606557 -0.53970849147541 -0.648563873770492 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.790563847163934 -0.81131971295082 -0.879772283442623 -0.343866129016393 -0.0470379377672131 -0.543872996229508 -0.844102817540984 -0.70918885852459 -0.839927947377049 -0.504849290819672 -0.439238787704918 -0.438768699508197 -0.889464622786885 -0.86218308147541 -0.898778233606557 -0.565162507704918 -0.854303744262295 -0.211231860180328 -0.700253695737705 -0.615320077704918 -0.759923239016393 -0.520385479180328 -0.805152410983607
18 "WALKING" -0.37600552125 -0.227005874892857 -0.428348061071429 0.271516662678571 0.295959501964286 0.47036294125 -0.983010882678571 -0.975311658928571 -0.97248384875 0.938531927142857 -0.23108222125 -0.0654651211428571 -0.368056913928571 -0.320158763392857 -0.633325860714286 0.337990505 0.485657883392857 0.59561170625 -0.7044397775 -0.496431539642857 -0.511417204821429 0.621188334107143 0.690535451785714 0.432570164285714 -0.578133968392857 -0.694925789464286 -0.663259579285714 0.669698975714286 0.815395010892857 0.769964947142857 -0.460346465357143 -0.711013536785714 -0.460346465357143 -0.711013536785714 -0.42541866125 -0.606749921071429 -0.60851009125 -0.597194469464286 -0.726591779107143 -0.622440018928571 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.799798260178571 -0.801882280714286 -0.856354619642857 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.784362557142857 -0.740591540535714 -0.832924220892857 -0.734901390178571 -0.460890661785714 -0.54840977125 -0.934791378035714 -0.855952231071429 -0.908062648392857 -0.565563056964286 -0.866954160357143 -0.444453486071429 -0.734303125767857 -0.668908146607143 -0.869676487321429 -0.769408385535714 -0.833921856607143
19 "WALKING" -0.0489049407963462 0.181801561185577 -0.13947794235 -0.0114241525942308 0.117843509846154 0.203156531528846 -0.9698614625 -0.958651200384615 -0.929187930961539 0.944994575961538 -0.2059336225 -0.103612261538462 0.110306729315577 0.0809271194038462 -0.179390497475 -0.263206671938462 0.279803517653846 0.0723040962576923 -0.0264357957923077 -0.114406108840577 -0.104202986482692 0.1529893735 0.468699326923077 0.109228959269231 0.0801186523134615 -0.291594827626923 -0.213494065344231 0.181109448330769 0.508431142692308 0.451451709230769 -0.0993927171359615 -0.604796251923077 -0.0993927171359615 -0.604796251923077 0.0356558788076923 -0.271452113596154 -0.0218463165461538 -0.346256784348077 -0.271487480103846 -0.311107037455769 -0.0578820787019231 0.112615077990385 -0.233872331063462 -0.605539903326923 -0.718726458076923 -0.77710143 0.0908366492173077 0.0854010732076923 -0.227829841936346 -0.714157389230769 -0.650423275246154 -0.674985825576923 -0.108388809533846 -0.133010285461538 -0.220271190807692 -0.757375934615385 -0.699159939846154 -0.775213285596154 -0.324793406057692 -0.686290463076923 -0.0222869586038462 -0.436708576653846 -0.141598402309615 -0.669460059807692 -0.336148733 -0.541983930519231
20 "WALKING" -0.208342792019608 0.489771808627451 -0.228734217372549 0.128816565005882 -0.305919615843137 0.348364705941176 -0.970327266470588 -0.962003383529412 -0.953850439607843 0.910983058627451 -0.32357820627451 -0.0432493067980392 -0.090645041854902 0.244310894098039 -0.387664584313725 -0.0519815274705882 -0.233065851788235 0.420753741176471 -0.23294061427451 0.0858321519372549 -0.165748467372549 0.291264100392157 0.281757603764706 0.0464468414901961 -0.253227445431373 -0.127554090666667 -0.22704432732549 0.434020928627451 0.164620174019608 0.335126177882353 -0.156930391921569 -0.55340268 -0.156930391921569 -0.55340268 0.0210765716843137 -0.407648341823529 -0.0367853189588235 -0.321642066352941 -0.149864146847059 -0.370858357803922 -0.234985644352941 0.438436341294118 -0.26649772672549 -0.673529964901961 -0.664468748745098 -0.826721537254902 -0.122237205541176 0.255614062961569 -0.427690451960784 -0.765091832156863 -0.666917582176471 -0.69939313627451 -0.279931528352941 0.107704805445098 -0.264957205764706 -0.806015735490196 -0.695488552352941 -0.853090935882353 -0.389934004313725 -0.754542381372549 -0.0310650270227451 -0.436484966313725 -0.196210236058824 -0.756926808627451 -0.171975765239216 -0.562004194117647
21 "WALKING" -0.297814843538462 0.0540880509209615 -0.16868872575 0.231516005357692 0.102687937661538 0.281186446730769 -0.969576355384615 -0.964144520576923 -0.974939388076923 0.873805047307692 -0.350095060576923 -0.224971276730769 -0.114888873837692 -0.0347143855729423 -0.425142604807692 0.0521209241153846 0.406010355923077 0.271585484682308 -0.432232883846154 -0.397892316730769 -0.311875599423077 0.400123355961538 0.581914331923077 0.374380855384615 -0.238908311384615 -0.482854309807692 -0.494927657115385 0.323216741730769 0.570446050769231 0.702982326730769 -0.299709752173077 -0.5897094825 -0.299709752173077 -0.5897094825 -0.0838487968942308 -0.520175401346154 -0.408304434423077 -0.518776354230769 -0.450369988846154 -0.584566167692308 -0.308547185288462 -0.00256294245192308 -0.164961027194231 -0.7621680225 -0.773203484230769 -0.856557836538462 -0.107412802661538 -0.0148415165923077 -0.443563412692308 -0.757527310423077 -0.696308513269231 -0.758842329942308 -0.491859244230769 -0.419400879423077 -0.385505359038462 -0.868643027884615 -0.814017606730769 -0.809415770288462 -0.438149791153846 -0.807920539423077 -0.0186734409634615 -0.559537271826923 -0.512249343076923 -0.761514745384615 -0.429323466346154 -0.716453150576923
22 "WALKING" -0.00865921919565217 0.100384246321739 -0.213351968804348 -0.0183388855869565 -0.249025331284783 0.293102691521739 -0.969643448043478 -0.963639340217391 -0.955147847391304 0.945554137608696 -0.240137078913043 0.01494662 0.0358787094391304 0.225542290191304 -0.313155902608696 -0.0526072118043478 -0.13955491938913 0.156769615891304 -0.318537865869565 -0.486322106521739 -0.151439515130435 0.377086851956522 0.663698820217391 0.030259297973913 -0.226656401521739 -0.651875468913043 -0.234278150891304 0.24202536426087 0.699643675652174 0.424347149565217 -0.161591787478261 -0.589539038043478 -0.161591787478261 -0.589539038043478 0.111532924945652 -0.469179473717391 -0.390775683913043 -0.49222348826087 -0.503106312391304 -0.535722883695652 0.0243958191369565 0.00386841059347826 -0.253643608304348 -0.708339586304348 -0.67813537523913 -0.851720814130435 0.0180047785304348 0.213423556139739 -0.343195610652174 -0.680411715326087 -0.717153103478261 -0.73337837826087 -0.374496318695652 -0.481624411086957 -0.253173876956522 -0.816660266521739 -0.822445279130435 -0.731631483043478 -0.381399308043478 -0.630313061956522 0.158286745226087 -0.497877763152174 -0.464019127391304 -0.791750832391304 -0.476405270434783 -0.693138012608696
23 "WALKING" -0.313521773389831 -0.119020586510678 0.164220685383051 0.168198799674576 -0.0891634993752542 -0.0355249779169492 -0.977230903898305 -0.966550706949153 -0.932981341864407 0.951829126271186 -0.143191885932203 -0.172863742711864 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 0.237683663457627 0.119685856694915 -0.0862283435610169 -0.494322648644068 0.25945722920339 -0.209634887972881 0.436700335898305 0.0676829629898305 0.208237249118644 -0.363969434576271 0.295945926186441 -0.374456768135593 0.29651244040678 0.024288653440678 0.520945944745763 -0.209989354570847 -0.601927339661017 -0.209989354570847 -0.601927339661017 -0.0268194363050847 -0.409296045779661 0.163346451623729 -0.498662214288136 0.250173204117966 -0.380047522218644 -0.329807279830508 -0.202524061966102 0.1161434407 -0.682462018135593 -0.774730124305085 -0.790224483220339 -0.235172990305085 -0.0609753095355932 -0.00623647528983051 -0.758921227118644 -0.610378129830508 -0.613486503576271 -0.545051691694915 0.286581518449153 -0.287820868152542 -0.87265149220339 -0.614340980620339 -0.802192579830509 -0.407577515762712 -0.765908686779661 -0.0457372334118644 -0.510536926345763 -0.061476584759322 -0.508649852186441 0.287834616098305 -0.373721578723729
24 "WALKING" -0.47076236637931 -0.154127498163793 -0.288840016206897 0.348072754310345 0.0885501455744828 0.337188758103448 -0.983132400344828 -0.962578844310345 -0.962822966551724 0.973236524137931 -0.0975077869482759 -0.148308312241379 -0.485863255344828 -0.302220161206897 -0.491189466034483 0.418855522758621 0.3279555455 0.525954441551724 -0.580597373275862 -0.487166280172414 -0.396154003275862 0.543533899655172 0.613005335689655 0.391458126034483 -0.490773455517241 -0.514246569655172 -0.557968202931034 0.560247506206897 0.661049081206897 0.700105980517241 -0.48106401862069 -0.660629243103448 -0.48106401862069 -0.660629243103448 -0.409824562586207 -0.608062229482759 -0.563863212586207 -0.477732859310345 -0.556022765862069 -0.627004504482759 -0.462733639137931 -0.182766476862069 -0.314646918448276 -0.809665917931034 -0.837297421551724 -0.839624217758621 -0.507640734482759 -0.294353545672414 -0.511115619482759 -0.841131611034483 -0.773779258103448 -0.773953845 -0.616915839310345 -0.495896271896552 -0.453337858448276 -0.901275843568966 -0.869854498103448 -0.883897133275862 -0.590265845517241 -0.870761027068966 -0.40297998362069 -0.701617933103448 -0.668032801896552 -0.832539634827586 -0.567447731896552 -0.750733579827586
25 "WALKING" -0.596007443513514 -0.161852411581081 -0.437133403243243 0.458821436081081 0.162161556364865 0.478891250540541 -0.979499263243243 -0.965093441081081 -0.944995731216216 0.94994970527027 -0.109710083513514 0.176914216891892 -0.607620931621622 -0.382619718513514 -0.675601403648649 0.525019652702703 0.553777421891892 0.707168811486486 -0.401158753783784 -0.604032097432432 -0.562775245405405 0.457095570810811 0.711823985945946 0.51628411472973 -0.507957094054054 -0.799635384189189 -0.659576163108108 0.633892840945946 0.815430404189189 0.771297760405405 -0.565601466081081 -0.785191569864865 -0.565601466081081 -0.785191569864865 -0.542870062567568 -0.699541348378378 -0.489809386081081 -0.628532297027027 -0.757032544864865 -0.720375910135135 -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.88236184 -0.85594984472973 -0.915961964189189 -0.624145724594595 -0.367760098378378 -0.690413386081081 -0.866154446486487 -0.767097109189189 -0.8485443 -0.406678108108108 -0.567201282027027 -0.603544209459459 -0.909992835810811 -0.892493349054054 -0.916529045810811 -0.632927475540541 -0.891978679054054 -0.51900424972973 -0.779493437972973 -0.529262243378378 -0.891869175945946 -0.75738578027027 -0.877729820135135
26 "WALKING" -0.340185527559322 -0.136351391645763 -0.333486502542373 0.267827385 0.150795384949153 0.329895753220339 -0.980055651016949 -0.969040314237288 -0.966231561694915 0.972933993050847 -0.114548664084746 0.102853579864407 -0.328452881355932 -0.261863589338983 -0.397483516101695 0.142891469631864 0.370423217457627 0.371121570338983 -0.492885711355932 -0.57573544779661 -0.354549059491525 0.489663027118644 0.660284968983051 0.351251387966102 -0.417438636101695 -0.587000110847458 -0.485543001525424 0.511405220169492 0.691480286949153 0.582775631525424 -0.421848313898305 -0.574741867457627 -0.421848313898305 -0.574741867457627 -0.279350754237288 -0.615390802711864 -0.538329286101695 -0.615144221186441 -0.603468672372881 -0.600737761898305 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.737445688983051 -0.795067273559322 -0.83755626559322 -0.351065957627119 -0.271952157220339 -0.396530418305085 -0.79666776338983 -0.752971946135593 -0.728060864915254 -0.532999609491525 -0.587939604576271 -0.426232090508475 -0.867840710338983 -0.825193663220339 -0.838783651864407 -0.537183967118644 -0.855408713898305 -0.268948465423729 -0.648734441525424 -0.60946621661017 -0.854076504237288 -0.612930343220339 -0.80350743440678
